0	data8	499	2	
frame:0	1	object:1	80	109
frame:1	1	object:1	79	109
frame:2	1	object:1	77	110
frame:3	1	object:1	76	111
frame:4	1	object:1	75	112
frame:5	1	object:1	73	112
frame:6	1	object:1	72	113
frame:7	1	object:1	70	114
frame:8	1	object:1	69	114
frame:9	1	object:1	67	115
frame:10	1	object:1	65	116
frame:11	1	object:1	64	117
frame:12	1	object:1	62	117
frame:13	1	object:1	62	117
frame:14	1	object:1	62	111
frame:15	1	object:1	62	107
frame:16	1	object:1	64	107
frame:17	1	object:1	65	107
frame:18	1	object:1	67	108
frame:19	1	object:1	67	108
frame:20	1	object:1	65	109
frame:21	1	object:1	65	110
frame:22	1	object:1	64	110
frame:23	1	object:1	62	111
frame:24	1	object:1	61	112
frame:25	1	object:1	60	113
frame:26	1	object:1	59	113
frame:27	1	object:1	57	114
frame:28	1	object:1	56	115
frame:29	1	object:1	56	114
frame:30	1	object:1	61	109
frame:31	1	object:1	67	106
frame:32	1	object:1	69	105
frame:33	1	object:1	68	106
frame:34	1	object:1	66	106
frame:35	1	object:1	65	107
frame:36	1	object:1	63	107
frame:37	1	object:1	62	108
frame:38	1	object:1	60	109
frame:39	1	object:1	59	109
frame:40	1	object:1	57	110
frame:41	1	object:1	56	111
frame:42	1	object:1	54	111
frame:43	1	object:1	52	112
frame:44	1	object:1	50	113
frame:45	1	object:1	51	111
frame:46	1	object:1	56	106
frame:47	1	object:1	62	103
frame:48	1	object:1	67	103
frame:49	1	object:1	69	104
frame:50	1	object:1	67	104
frame:51	1	object:1	65	104
frame:52	1	object:1	64	105
frame:53	1	object:1	62	105
frame:54	1	object:1	61	106
frame:55	1	object:1	59	107
frame:56	1	object:1	57	107
frame:57	1	object:1	56	107
frame:58	1	object:1	54	108
frame:59	1	object:1	53	109
frame:60	1	object:1	51	109
frame:61	1	object:1	51	109
frame:62	1	object:1	57	108
frame:63	1	object:1	64	107
frame:64	1	object:1	67	107
frame:65	1	object:1	68	107
frame:66	1	object:1	66	108
frame:67	1	object:1	64	108
frame:68	1	object:1	63	109
frame:69	1	object:1	61	110
frame:70	1	object:1	60	110
frame:71	1	object:1	58	111
frame:72	1	object:1	57	111
frame:73	1	object:1	55	112
frame:74	1	object:1	54	112
frame:75	1	object:1	52	113
frame:76	1	object:1	50	113
frame:77	1	object:1	50	112
frame:78	1	object:1	58	108
frame:79	1	object:1	68	105
frame:80	1	object:1	74	104
frame:81	1	object:1	74	105
frame:82	1	object:1	71	106
frame:83	1	object:1	70	106
frame:84	1	object:1	68	107
frame:85	1	object:1	66	107
frame:86	1	object:1	65	108
frame:87	1	object:1	63	108
frame:88	1	object:1	61	108
frame:89	1	object:1	59	109
frame:90	1	object:1	57	109
frame:91	1	object:1	55	110
frame:92	1	object:1	53	110
frame:93	1	object:1	52	110
frame:94	1	object:1	53	107
frame:95	1	object:1	53	105
frame:96	1	object:1	55	106
frame:97	1	object:1	56	106
frame:98	1	object:1	56	107
frame:99	1	object:1	56	107
frame:100	1	object:1	55	108
frame:101	1	object:1	54	108
