0	data8	399	1	
frame:0	1	object:1	95	126
frame:1	1	object:1	95	126
frame:2	1	object:1	95	126
frame:3	1	object:1	94	126
frame:4	1	object:1	94	127
frame:5	1	object:1	93	127
frame:6	1	object:1	93	127
frame:7	1	object:1	93	127
frame:8	1	object:1	93	126
frame:9	1	object:1	93	125
frame:10	1	object:1	93	125
frame:11	1	object:1	93	125
frame:12	1	object:1	93	125
frame:13	1	object:1	93	125
frame:14	1	object:1	93	126
frame:15	1	object:1	92	126
frame:16	1	object:1	92	126
frame:17	1	object:1	92	126
frame:18	1	object:1	92	126
frame:19	1	object:1	92	126
frame:20	1	object:1	93	127
frame:21	1	object:1	93	127
frame:22	1	object:1	93	127
frame:23	1	object:1	93	127
frame:24	1	object:1	93	126
frame:25	1	object:1	94	125
frame:26	1	object:1	94	125
frame:27	1	object:1	94	125
frame:28	1	object:1	93	126
frame:29	1	object:1	93	126
frame:30	1	object:1	94	126
frame:31	1	object:1	94	126
frame:32	1	object:1	94	126
frame:33	1	object:1	94	126
frame:34	1	object:1	93	126
frame:35	1	object:1	93	127
frame:36	1	object:1	93	127
frame:37	1	object:1	93	127
frame:38	1	object:1	92	127
frame:39	1	object:1	92	126
frame:40	1	object:1	93	124
frame:41	1	object:1	94	123
frame:42	1	object:1	95	122
frame:43	1	object:1	96	122
frame:44	1	object:1	96	123
frame:45	1	object:1	96	123
frame:46	1	object:1	96	123
frame:47	1	object:1	96	123
frame:48	1	object:1	96	124
frame:49	1	object:1	96	123
frame:50	1	object:1	96	124
frame:51	1	object:1	97	124
frame:52	1	object:1	97	124
frame:53	1	object:1	96	125
frame:54	1	object:1	96	125
frame:55	1	object:1	96	125
frame:56	1	object:1	95	124
frame:57	1	object:1	95	123
frame:58	1	object:1	95	123
frame:59	1	object:1	21	164
frame:60	1	object:1	22	165
frame:61	1	object:1	22	165
frame:62	1	object:1	22	165
frame:63	1	object:1	27	158
frame:64	1	object:1	52	137
frame:65	1	object:1	83	120
frame:66	1	object:1	97	119
frame:67	1	object:1	99	122
frame:68	1	object:1	98	123
frame:69	1	object:1	99	123
frame:70	1	object:1	98	123
frame:71	1	object:1	99	123
frame:72	1	object:1	98	124
frame:73	1	object:1	98	124
frame:74	1	object:1	98	124
frame:75	1	object:1	97	124
frame:76	1	object:1	98	124
frame:77	1	object:1	98	124
frame:78	1	object:1	98	125
frame:79	1	object:1	97	125
frame:80	1	object:1	97	125
frame:81	1	object:1	97	126
frame:82	1	object:1	98	126
frame:83	1	object:1	99	126
frame:84	1	object:1	99	126
frame:85	1	object:1	99	126
frame:86	1	object:1	99	126
frame:87	1	object:1	99	126
frame:88	1	object:1	98	126
frame:89	1	object:1	98	127
frame:90	1	object:1	98	127
frame:91	1	object:1	97	127
frame:92	1	object:1	97	127
frame:93	1	object:1	97	127
frame:94	1	object:1	96	127
frame:95	1	object:1	96	127
frame:96	1	object:1	96	128
frame:97	1	object:1	95	128
frame:98	1	object:1	95	127
frame:99	1	object:1	95	126
frame:100	1	object:1	95	126
frame:101	1	object:1	94	126
frame:102	1	object:1	94	126
frame:103	1	object:1	94	126
frame:104	1	object:1	93	127
frame:105	1	object:1	93	127
frame:106	1	object:1	93	127
frame:107	1	object:1	93	127
frame:108	1	object:1	92	127
frame:109	1	object:1	92	127
frame:110	1	object:1	92	127
frame:111	1	object:1	92	128
frame:112	1	object:1	91	128
frame:113	1	object:1	91	128
frame:114	1	object:1	91	129
frame:115	1	object:1	90	128
frame:116	1	object:1	91	127
frame:117	1	object:1	92	127
frame:118	1	object:1	93	127
frame:119	1	object:1	94	127
frame:120	1	object:1	94	127
frame:121	1	object:1	94	127
frame:122	1	object:1	93	128
frame:123	1	object:1	93	128
frame:124	1	object:1	93	128
frame:125	1	object:1	92	128
frame:126	1	object:1	92	128
frame:127	1	object:1	92	128
frame:128	1	object:1	91	128
frame:129	1	object:1	91	128
frame:130	1	object:1	91	127
frame:131	1	object:1	92	126
frame:132	1	object:1	92	126
frame:133	1	object:1	92	126
frame:134	1	object:1	93	127
frame:135	1	object:1	93	127
frame:136	1	object:1	93	127
frame:137	1	object:1	93	127
frame:138	1	object:1	93	127
frame:139	1	object:1	92	128
frame:140	1	object:1	93	128
frame:141	1	object:1	92	128
frame:142	1	object:1	91	128
frame:143	1	object:1	91	129
frame:144	1	object:1	91	129
frame:145	1	object:1	90	129
frame:146	1	object:1	90	129
frame:147	1	object:1	90	129
frame:148	1	object:1	91	128
frame:149	1	object:1	93	129
frame:150	1	object:1	94	128
frame:151	1	object:1	95	128
frame:152	1	object:1	95	128
frame:153	1	object:1	95	128
frame:154	1	object:1	95	129
frame:155	1	object:1	95	129
frame:156	1	object:1	96	129
frame:157	1	object:1	95	129
frame:158	1	object:1	95	130
frame:159	1	object:1	94	130
frame:160	1	object:1	94	130
frame:161	1	object:1	94	130
frame:162	1	object:1	94	128
frame:163	1	object:1	94	128
frame:164	1	object:1	94	128
frame:165	1	object:1	94	128
frame:166	1	object:1	94	128
frame:167	1	object:1	95	128
frame:168	1	object:1	95	128
frame:169	1	object:1	95	128
frame:170	1	object:1	95	129
frame:171	1	object:1	94	128
frame:172	1	object:1	94	129
frame:173	1	object:1	94	129
frame:174	1	object:1	93	129
frame:175	1	object:1	93	129
frame:176	1	object:1	92	130
frame:177	1	object:1	92	129
frame:178	1	object:1	93	128
frame:179	1	object:1	92	127
frame:180	1	object:1	93	127
frame:181	1	object:1	93	127
frame:182	1	object:1	93	127
frame:183	1	object:1	93	127
frame:184	1	object:1	93	127
frame:185	1	object:1	93	128
frame:186	1	object:1	94	128
frame:187	1	object:1	93	128
frame:188	1	object:1	93	128
frame:189	1	object:1	93	128
frame:190	1	object:1	92	128
frame:191	1	object:1	92	129
frame:192	1	object:1	91	129
frame:193	1	object:1	91	129
frame:194	1	object:1	92	129
frame:195	1	object:1	91	128
frame:196	1	object:1	91	127
frame:197	1	object:1	91	127
frame:198	1	object:1	91	128
frame:199	1	object:1	92	127
frame:200	1	object:1	92	128
frame:201	1	object:1	91	128
frame:202	1	object:1	85	131
frame:203	1	object:1	85	131
frame:204	1	object:1	84	131
frame:205	1	object:1	84	132
frame:206	1	object:1	84	131
frame:207	1	object:1	84	130
frame:208	1	object:1	84	130
frame:209	1	object:1	86	130
frame:210	1	object:1	88	128
frame:211	1	object:1	91	127
frame:212	1	object:1	93	127
frame:213	1	object:1	93	127
frame:214	1	object:1	93	127
frame:215	1	object:1	93	127
frame:216	1	object:1	93	127
frame:217	1	object:1	92	128
frame:218	1	object:1	92	127
frame:219	1	object:1	92	128
frame:220	1	object:1	91	128
frame:221	1	object:1	91	129
frame:222	1	object:1	91	129
frame:223	1	object:1	90	129
frame:224	1	object:1	90	129
frame:225	1	object:1	90	129
frame:226	1	object:1	91	128
frame:227	1	object:1	93	128
frame:228	1	object:1	94	127
frame:229	1	object:1	96	127
frame:230	1	object:1	96	127
frame:231	1	object:1	97	128
frame:232	1	object:1	97	128
frame:233	1	object:1	96	128
frame:234	1	object:1	96	128
frame:235	1	object:1	95	128
frame:236	1	object:1	95	129
frame:237	1	object:1	94	129
frame:238	1	object:1	94	129
frame:239	1	object:1	94	129
frame:240	1	object:1	94	130
frame:241	1	object:1	93	129
frame:242	1	object:1	93	128
frame:243	1	object:1	92	127
frame:244	1	object:1	92	127
frame:245	1	object:1	91	127
frame:246	1	object:1	91	127
frame:247	1	object:1	91	127
frame:248	1	object:1	90	128
frame:249	1	object:1	90	128
frame:250	1	object:1	89	128
frame:251	1	object:1	89	128
frame:252	1	object:1	89	129
frame:253	1	object:1	88	129
frame:254	1	object:1	88	130
frame:255	1	object:1	87	130
frame:256	1	object:1	87	130
frame:257	1	object:1	87	130
frame:258	1	object:1	87	128
frame:259	1	object:1	87	128
frame:260	1	object:1	89	128
frame:261	1	object:1	90	128
frame:262	1	object:1	90	128
frame:263	1	object:1	91	128
frame:264	1	object:1	91	128
frame:265	1	object:1	91	129
frame:266	1	object:1	91	129
frame:267	1	object:1	91	129
frame:268	1	object:1	91	130
frame:269	1	object:1	90	130
frame:270	1	object:1	90	130
frame:271	1	object:1	90	130
frame:272	1	object:1	90	130
frame:273	1	object:1	90	130
frame:274	1	object:1	91	129
frame:275	1	object:1	93	128
frame:276	1	object:1	95	128
frame:277	1	object:1	95	128
frame:278	1	object:1	96	128
frame:279	1	object:1	95	128
frame:280	1	object:1	95	129
frame:281	1	object:1	94	129
frame:282	1	object:1	94	129
frame:283	1	object:1	93	130
frame:284	1	object:1	93	130
frame:285	1	object:1	93	130
frame:286	1	object:1	92	130
frame:287	1	object:1	92	131
frame:288	1	object:1	91	131
frame:289	1	object:1	91	130
frame:290	1	object:1	91	129
frame:291	1	object:1	91	128
frame:292	1	object:1	91	128
frame:293	1	object:1	91	128
frame:294	1	object:1	91	128
frame:295	1	object:1	91	129
frame:296	1	object:1	90	129
frame:297	1	object:1	90	129
frame:298	1	object:1	91	129
frame:299	1	object:1	91	129
frame:300	1	object:1	91	130
frame:301	1	object:1	91	130
frame:302	1	object:1	90	130
frame:303	1	object:1	90	130
frame:304	1	object:1	90	131
frame:305	1	object:1	90	131
frame:306	1	object:1	91	130
frame:307	1	object:1	94	130
frame:308	1	object:1	96	129
frame:309	1	object:1	97	129
frame:310	1	object:1	97	129
frame:311	1	object:1	97	130
frame:312	1	object:1	97	130
frame:313	1	object:1	96	130
frame:314	1	object:1	96	130
frame:315	1	object:1	95	131
frame:316	1	object:1	95	131
frame:317	1	object:1	95	131
frame:318	1	object:1	94	131
frame:319	1	object:1	94	132
frame:320	1	object:1	93	132
frame:321	1	object:1	93	132
frame:322	1	object:1	93	131
frame:323	1	object:1	93	130
frame:324	1	object:1	93	130
frame:325	1	object:1	93	130
frame:326	1	object:1	94	131
frame:327	1	object:1	94	131
frame:328	1	object:1	94	131
frame:329	1	object:1	94	131
frame:330	1	object:1	94	131
frame:331	1	object:1	94	132
frame:332	1	object:1	94	132
frame:333	1	object:1	93	132
frame:334	1	object:1	93	133
frame:335	1	object:1	93	133
frame:336	1	object:1	92	133
frame:337	1	object:1	92	133
frame:338	1	object:1	93	130
frame:339	1	object:1	94	128
frame:340	1	object:1	95	128
frame:341	1	object:1	95	128
frame:342	1	object:1	95	129
frame:343	1	object:1	95	129
frame:344	1	object:1	95	129
frame:345	1	object:1	95	129
frame:346	1	object:1	95	130
frame:347	1	object:1	95	130
frame:348	1	object:1	94	130
frame:349	1	object:1	94	130
frame:350	1	object:1	94	131
frame:351	1	object:1	88	131
frame:352	1	object:1	88	131
frame:353	1	object:1	87	132
frame:354	1	object:1	87	132
frame:355	1	object:1	87	131
frame:356	1	object:1	88	129
frame:357	1	object:1	89	128
frame:358	1	object:1	90	128
frame:359	1	object:1	91	128
frame:360	1	object:1	92	128
frame:361	1	object:1	91	129
frame:362	1	object:1	91	129
frame:363	1	object:1	91	129
frame:364	1	object:1	91	129
frame:365	1	object:1	91	130
frame:366	1	object:1	91	130
frame:367	1	object:1	91	130
frame:368	1	object:1	92	129
frame:369	1	object:1	94	129
frame:370	1	object:1	95	129
frame:371	1	object:1	95	129
frame:372	1	object:1	95	129
frame:373	1	object:1	95	130
frame:374	1	object:1	94	130
frame:375	1	object:1	94	130
frame:376	1	object:1	94	130
frame:377	1	object:1	94	131
frame:378	1	object:1	93	131
frame:379	1	object:1	93	132
frame:380	1	object:1	92	132
frame:381	1	object:1	91	132
frame:382	1	object:1	91	132
frame:383	1	object:1	91	132
frame:384	1	object:1	92	130
frame:385	1	object:1	93	129
frame:386	1	object:1	94	129
frame:387	1	object:1	96	129
frame:388	1	object:1	96	130
frame:389	1	object:1	96	130
frame:390	1	object:1	96	130
frame:391	1	object:1	96	131
frame:392	1	object:1	96	131
frame:393	1	object:1	95	131
frame:394	1	object:1	95	132
frame:395	1	object:1	94	132
frame:396	1	object:1	94	132
frame:397	1	object:1	94	132
frame:398	1	object:1	95	130
