0	data1	399	1	
frame:0	1	object:1	136	119
frame:1	1	object:1	136	119
frame:2	1	object:1	136	119
frame:3	1	object:1	136	119
frame:4	1	object:1	136	119
frame:5	1	object:1	136	119
frame:6	1	object:1	136	119
frame:7	1	object:1	137	119
frame:8	1	object:1	136	120
frame:9	1	object:1	137	120
frame:10	1	object:1	137	120
frame:11	1	object:1	137	120
frame:12	1	object:1	137	120
frame:13	1	object:1	137	120
frame:14	1	object:1	137	120
frame:15	1	object:1	138	120
frame:16	1	object:1	138	120
frame:17	1	object:1	138	120
frame:18	1	object:1	138	120
frame:19	1	object:1	138	120
frame:20	1	object:1	138	120
frame:21	1	object:1	138	120
frame:22	1	object:1	138	120
frame:23	1	object:1	138	120
frame:24	1	object:1	138	120
frame:25	1	object:1	139	120
frame:26	1	object:1	139	120
frame:27	1	object:1	139	120
frame:28	1	object:1	139	120
frame:29	1	object:1	139	120
frame:30	1	object:1	139	120
frame:31	1	object:1	139	120
frame:32	1	object:1	140	120
frame:33	1	object:1	139	120
frame:34	1	object:1	140	120
frame:35	1	object:1	140	119
frame:36	1	object:1	140	120
frame:37	1	object:1	140	120
frame:38	1	object:1	140	120
frame:39	1	object:1	140	120
frame:40	1	object:1	141	120
frame:41	1	object:1	141	120
frame:42	1	object:1	141	120
frame:43	1	object:1	141	120
frame:44	1	object:1	141	120
frame:45	1	object:1	141	120
frame:46	1	object:1	141	119
frame:47	1	object:1	142	120
frame:48	1	object:1	142	120
frame:49	1	object:1	142	120
frame:50	1	object:1	142	120
frame:51	1	object:1	142	120
frame:52	1	object:1	142	120
frame:53	1	object:1	142	120
frame:54	1	object:1	142	120
frame:55	1	object:1	142	120
frame:56	1	object:1	143	120
frame:57	1	object:1	143	120
frame:58	1	object:1	143	120
frame:59	1	object:1	143	120
frame:60	1	object:1	143	120
frame:61	1	object:1	143	120
frame:62	1	object:1	144	120
frame:63	1	object:1	144	120
frame:64	1	object:1	144	120
frame:65	1	object:1	144	120
frame:66	1	object:1	144	120
frame:67	1	object:1	144	120
frame:68	1	object:1	144	120
frame:69	1	object:1	145	120
frame:70	1	object:1	145	120
frame:71	1	object:1	145	120
frame:72	1	object:1	145	120
frame:73	1	object:1	145	121
frame:74	1	object:1	145	120
frame:75	1	object:1	145	121
frame:76	1	object:1	145	120
frame:77	1	object:1	145	121
frame:78	1	object:1	145	121
frame:79	1	object:1	145	121
frame:80	1	object:1	146	121
frame:81	1	object:1	146	121
frame:82	1	object:1	146	121
frame:83	1	object:1	146	121
