0	data6	1426	1	
frame:0	1	object:1	92	38
frame:1	1	object:1	92	38
frame:2	1	object:1	91	37
frame:3	1	object:1	91	37
frame:4	1	object:1	91	37
frame:5	1	object:1	90	37
frame:6	1	object:1	91	36
frame:7	1	object:1	90	36
frame:8	1	object:1	90	36
frame:9	1	object:1	89	36
frame:10	1	object:1	89	36
frame:11	1	object:1	89	36
frame:12	1	object:1	89	36
frame:13	1	object:1	89	36
frame:14	1	object:1	90	36
frame:15	1	object:1	90	36
frame:16	1	object:1	92	37
frame:17	1	object:1	93	37
frame:18	1	object:1	94	38
frame:19	1	object:1	95	37
frame:20	1	object:1	96	37
frame:21	1	object:1	96	37
frame:22	1	object:1	96	37
frame:23	1	object:1	95	37
frame:24	1	object:1	96	37
frame:25	1	object:1	95	37
frame:26	1	object:1	95	37
frame:27	1	object:1	95	36
frame:28	1	object:1	95	36
frame:29	1	object:1	94	37
frame:30	1	object:1	95	38
frame:31	1	object:1	94	38
frame:32	1	object:1	93	38
frame:33	1	object:1	93	38
frame:34	1	object:1	93	38
frame:35	1	object:1	93	37
frame:36	1	object:1	93	37
frame:37	1	object:1	93	37
frame:38	1	object:1	93	37
frame:39	1	object:1	92	37
frame:40	1	object:1	92	37
frame:41	1	object:1	92	37
frame:42	1	object:1	92	36
frame:43	1	object:1	92	36
frame:44	1	object:1	92	36
frame:45	1	object:1	90	36
frame:46	1	object:1	90	37
frame:47	1	object:1	89	37
frame:48	1	object:1	89	37
frame:49	1	object:1	89	37
frame:50	1	object:1	89	37
frame:51	1	object:1	89	37
frame:52	1	object:1	89	37
frame:53	1	object:1	89	37
frame:54	1	object:1	89	37
frame:55	1	object:1	89	36
frame:56	1	object:1	89	36
frame:57	1	object:1	88	36
frame:58	1	object:1	88	36
frame:59	1	object:1	87	36
frame:60	1	object:1	87	36
frame:61	1	object:1	87	36
frame:62	1	object:1	88	37
frame:63	1	object:1	88	37
frame:64	1	object:1	88	37
frame:65	1	object:1	89	37
frame:66	1	object:1	89	37
frame:67	1	object:1	89	37
frame:68	1	object:1	89	36
frame:69	1	object:1	90	36
frame:70	1	object:1	89	36
frame:71	1	object:1	89	36
frame:72	1	object:1	91	36
frame:73	1	object:1	91	36
frame:74	1	object:1	91	36
frame:75	1	object:1	91	36
frame:76	1	object:1	90	36
frame:77	1	object:1	91	36
frame:78	1	object:1	91	37
frame:79	1	object:1	92	37
frame:80	1	object:1	92	37
frame:81	1	object:1	92	37
frame:82	1	object:1	92	37
frame:83	1	object:1	92	37
frame:84	1	object:1	92	36
frame:85	1	object:1	92	36
frame:86	1	object:1	92	36
frame:87	1	object:1	92	36
frame:88	1	object:1	92	36
frame:89	1	object:1	91	36
frame:90	1	object:1	91	36
frame:91	1	object:1	91	36
frame:92	1	object:1	91	35
frame:93	1	object:1	91	36
frame:94	1	object:1	91	36
frame:95	1	object:1	91	37
frame:96	1	object:1	90	37
frame:97	1	object:1	90	37
frame:98	1	object:1	89	37
frame:99	1	object:1	90	37
frame:100	1	object:1	90	36
frame:101	1	object:1	90	37
frame:102	1	object:1	91	36
frame:103	1	object:1	92	36
frame:104	1	object:1	92	36
frame:105	1	object:1	92	36
frame:106	1	object:1	92	36
frame:107	1	object:1	92	36
frame:108	1	object:1	95	37
frame:109	1	object:1	95	37
frame:110	1	object:1	94	36
frame:111	1	object:1	93	36
frame:112	1	object:1	93	36
frame:113	1	object:1	68	37
frame:114	1	object:1	62	37
frame:115	1	object:1	61	37
frame:116	1	object:1	62	38
frame:117	1	object:1	64	38
frame:118	1	object:1	66	37
frame:119	1	object:1	67	37
frame:120	1	object:1	69	37
frame:121	1	object:1	71	37
frame:122	1	object:1	72	37
frame:123	1	object:1	73	36
frame:124	1	object:1	74	37
frame:125	1	object:1	77	38
frame:126	1	object:1	79	40
frame:127	1	object:1	81	40
frame:128	1	object:1	82	39
frame:129	1	object:1	83	40
frame:130	1	object:1	83	39
frame:131	1	object:1	84	40
frame:132	1	object:1	84	39
frame:133	1	object:1	85	39
frame:134	1	object:1	86	38
frame:135	1	object:1	86	38
frame:136	1	object:1	86	38
frame:137	1	object:1	86	38
frame:138	1	object:1	86	38
frame:139	1	object:1	86	38
frame:140	1	object:1	67	39
frame:141	1	object:1	66	39
frame:142	1	object:1	62	39
frame:143	1	object:1	62	39
frame:144	1	object:1	62	39
frame:145	1	object:1	62	39
frame:146	1	object:1	63	38
frame:147	1	object:1	66	39
frame:148	1	object:1	68	38
frame:149	1	object:1	70	38
frame:150	1	object:1	70	38
frame:151	1	object:1	72	38
frame:152	1	object:1	74	38
frame:153	1	object:1	76	40
frame:154	1	object:1	78	41
frame:155	1	object:1	79	41
frame:156	1	object:1	80	41
frame:157	1	object:1	81	41
frame:158	1	object:1	82	41
frame:159	1	object:1	82	41
frame:160	1	object:1	83	40
frame:161	1	object:1	83	39
frame:162	1	object:1	83	40
frame:163	1	object:1	84	40
frame:164	1	object:1	85	40
frame:165	1	object:1	85	39
frame:166	1	object:1	84	40
frame:167	1	object:1	85	39
frame:168	1	object:1	86	40
frame:169	1	object:1	86	41
