0	data9	399	1	
frame:0	1	object:1	178	152
frame:1	1	object:1	177	150
frame:2	1	object:1	177	148
frame:3	1	object:1	176	146
frame:4	1	object:1	175	144
frame:5	1	object:1	174	142
frame:6	1	object:1	174	141
frame:7	1	object:1	173	138
frame:8	1	object:1	169	136
frame:9	1	object:1	165	135
frame:10	1	object:1	163	132
frame:11	1	object:1	162	131
frame:12	1	object:1	162	129
frame:13	1	object:1	161	126
frame:14	1	object:1	161	125
frame:15	1	object:1	160	123
frame:16	1	object:1	159	121
frame:17	1	object:1	159	119
frame:18	1	object:1	158	117
frame:19	1	object:1	158	115
frame:20	1	object:1	157	113
frame:21	1	object:1	157	111
frame:22	1	object:1	156	109
frame:23	1	object:1	155	107
frame:24	1	object:1	155	105
frame:25	1	object:1	154	104
frame:26	1	object:1	154	102
frame:27	1	object:1	153	100
frame:28	1	object:1	152	98
frame:29	1	object:1	152	96
frame:30	1	object:1	151	94
frame:31	1	object:1	150	92
frame:32	1	object:1	149	90
frame:33	1	object:1	149	88
frame:34	1	object:1	148	86
frame:35	1	object:1	147	85
frame:36	1	object:1	146	83
frame:37	1	object:1	146	81
frame:38	1	object:1	145	79
frame:39	1	object:1	144	77
frame:40	1	object:1	143	75
frame:41	1	object:1	142	73
frame:42	1	object:1	141	72
frame:43	1	object:1	140	70
frame:44	1	object:1	139	68
frame:45	1	object:1	139	66
frame:46	1	object:1	137	64
frame:47	1	object:1	137	63
frame:48	1	object:1	135	61
frame:49	1	object:1	134	59
frame:50	1	object:1	133	57
frame:51	1	object:1	132	55
frame:52	1	object:1	131	54
frame:53	1	object:1	130	52
frame:54	1	object:1	129	50
frame:55	1	object:1	128	49
frame:56	1	object:1	127	47
frame:57	1	object:1	126	45
frame:58	1	object:1	124	43
frame:59	1	object:1	123	41
frame:60	1	object:1	122	39
frame:61	1	object:1	121	37
frame:62	1	object:1	120	35
frame:63	1	object:1	120	34
frame:64	1	object:1	118	31
frame:65	1	object:1	117	30
frame:66	1	object:1	116	28
frame:67	1	object:1	115	26
frame:68	1	object:1	114	24
frame:69	1	object:1	113	27
frame:70	1	object:1	114	39
frame:71	1	object:1	115	46
frame:72	1	object:1	114	44
frame:73	1	object:1	113	42
frame:74	1	object:1	113	40
frame:75	1	object:1	112	38
frame:76	1	object:1	112	36
frame:77	1	object:1	111	34
frame:78	1	object:1	109	33
frame:79	1	object:1	108	31
frame:80	1	object:1	107	29
frame:81	1	object:1	106	28
frame:82	1	object:1	105	26
frame:83	1	object:1	104	24
frame:84	1	object:1	102	22
frame:85	1	object:1	101	20
frame:86	1	object:1	100	18
frame:87	1	object:1	99	21
frame:88	1	object:1	101	32
frame:89	1	object:1	104	40
frame:90	1	object:1	104	39
frame:91	1	object:1	102	36
frame:92	1	object:1	101	34
frame:93	1	object:1	100	33
frame:94	1	object:1	99	31
frame:95	1	object:1	99	30
frame:96	1	object:1	97	28
frame:97	1	object:1	96	26
frame:98	1	object:1	94	24
frame:99	1	object:1	94	23
frame:100	1	object:1	92	21
frame:101	1	object:1	91	19
frame:102	1	object:1	89	18
frame:103	1	object:1	89	21
frame:104	1	object:1	93	37
frame:105	1	object:1	98	46
frame:106	1	object:1	99	44
frame:107	1	object:1	98	41
frame:108	1	object:1	97	40
frame:109	1	object:1	95	38
frame:110	1	object:1	94	37
frame:111	1	object:1	93	35
frame:112	1	object:1	92	34
frame:113	1	object:1	91	32
frame:114	1	object:1	90	30
frame:115	1	object:1	89	29
frame:116	1	object:1	87	28
frame:117	1	object:1	88	30
frame:118	1	object:1	94	41
frame:119	1	object:1	100	48
frame:120	1	object:1	103	48
frame:121	1	object:1	102	46
frame:122	1	object:1	101	45
frame:123	1	object:1	99	43
frame:124	1	object:1	98	42
frame:125	1	object:1	97	40
frame:126	1	object:1	96	39
frame:127	1	object:1	94	38
frame:128	1	object:1	93	36
frame:129	1	object:1	91	35
frame:130	1	object:1	90	33
frame:131	1	object:1	88	33
frame:132	1	object:1	87	31
frame:133	1	object:1	81	35
frame:134	1	object:1	80	33
frame:135	1	object:1	78	32
frame:136	1	object:1	77	31
frame:137	1	object:1	77	33
frame:138	1	object:1	77	45
frame:139	1	object:1	78	52
frame:140	1	object:1	79	52
frame:141	1	object:1	78	52
frame:142	1	object:1	78	50
frame:143	1	object:1	76	49
frame:144	1	object:1	75	48
frame:145	1	object:1	74	47
frame:146	1	object:1	73	46
frame:147	1	object:1	74	48
frame:148	1	object:1	81	58
frame:149	1	object:1	89	65
frame:150	1	object:1	93	65
frame:151	1	object:1	93	64
frame:152	1	object:1	91	63
frame:153	1	object:1	90	61
frame:154	1	object:1	88	60
frame:155	1	object:1	87	59
frame:156	1	object:1	85	58
frame:157	1	object:1	84	57
frame:158	1	object:1	82	56
frame:159	1	object:1	81	55
frame:160	1	object:1	79	54
frame:161	1	object:1	78	53
frame:162	1	object:1	76	52
frame:163	1	object:1	75	51
frame:164	1	object:1	74	50
frame:165	1	object:1	75	53
frame:166	1	object:1	84	63
frame:167	1	object:1	95	70
frame:168	1	object:1	103	71
frame:169	1	object:1	104	69
frame:170	1	object:1	103	69
frame:171	1	object:1	101	68
frame:172	1	object:1	100	67
frame:173	1	object:1	99	66
frame:174	1	object:1	98	64
frame:175	1	object:1	96	64
frame:176	1	object:1	95	63
frame:177	1	object:1	94	62
frame:178	1	object:1	92	61
frame:179	1	object:1	91	60
frame:180	1	object:1	90	59
frame:181	1	object:1	90	60
frame:182	1	object:1	92	67
frame:183	1	object:1	96	72
frame:184	1	object:1	98	73
frame:185	1	object:1	97	72
frame:186	1	object:1	96	71
frame:187	1	object:1	94	70
frame:188	1	object:1	93	69
frame:189	1	object:1	92	68
frame:190	1	object:1	91	68
frame:191	1	object:1	90	66
frame:192	1	object:1	89	66
frame:193	1	object:1	87	65
frame:194	1	object:1	86	64
frame:195	1	object:1	85	63
frame:196	1	object:1	83	62
frame:197	1	object:1	84	63
frame:198	1	object:1	88	71
frame:199	1	object:1	93	75
frame:200	1	object:1	95	76
frame:201	1	object:1	94	75
frame:202	1	object:1	93	74
frame:203	1	object:1	92	73
frame:204	1	object:1	90	72
frame:205	1	object:1	89	71
frame:206	1	object:1	88	71
frame:207	1	object:1	87	70
frame:208	1	object:1	86	69
frame:209	1	object:1	85	68
frame:210	1	object:1	84	67
frame:211	1	object:1	84	69
frame:212	1	object:1	90	77
frame:213	1	object:1	96	82
frame:214	1	object:1	99	82
frame:215	1	object:1	99	81
frame:216	1	object:1	97	80
frame:217	1	object:1	97	79
frame:218	1	object:1	95	79
frame:219	1	object:1	94	78
frame:220	1	object:1	93	77
frame:221	1	object:1	91	76
frame:222	1	object:1	90	75
frame:223	1	object:1	89	75
frame:224	1	object:1	88	74
frame:225	1	object:1	86	73
frame:226	1	object:1	85	72
frame:227	1	object:1	84	71
frame:228	1	object:1	83	71
frame:229	1	object:1	83	71
frame:230	1	object:1	88	74
frame:231	1	object:1	94	76
frame:232	1	object:1	98	76
frame:233	1	object:1	99	76
frame:234	1	object:1	98	75
frame:235	1	object:1	97	74
frame:236	1	object:1	97	74
frame:237	1	object:1	96	73
frame:238	1	object:1	95	72
frame:239	1	object:1	94	72
frame:240	1	object:1	93	71
frame:241	1	object:1	92	70
frame:242	1	object:1	91	69
frame:243	1	object:1	91	70
frame:244	1	object:1	92	76
frame:245	1	object:1	94	80
frame:246	1	object:1	94	79
frame:247	1	object:1	93	78
frame:248	1	object:1	91	78
frame:249	1	object:1	90	77
frame:250	1	object:1	90	76
frame:251	1	object:1	88	75
frame:252	1	object:1	87	74
frame:253	1	object:1	87	73
frame:254	1	object:1	85	73
frame:255	1	object:1	84	72
frame:256	1	object:1	83	71
frame:257	1	object:1	82	70
frame:258	1	object:1	81	70
frame:259	1	object:1	80	69
frame:260	1	object:1	79	68
frame:261	1	object:1	80	69
frame:262	1	object:1	86	74
frame:263	1	object:1	93	77
frame:264	1	object:1	97	78
frame:265	1	object:1	96	77
frame:266	1	object:1	95	76
frame:267	1	object:1	93	75
frame:268	1	object:1	93	74
frame:269	1	object:1	91	74
frame:270	1	object:1	90	73
frame:271	1	object:1	89	72
frame:272	1	object:1	88	71
frame:273	1	object:1	87	70
frame:274	1	object:1	86	69
frame:275	1	object:1	85	68
frame:276	1	object:1	84	67
frame:277	1	object:1	84	68
frame:278	1	object:1	90	74
frame:279	1	object:1	95	77
frame:280	1	object:1	97	77
frame:281	1	object:1	96	77
frame:282	1	object:1	85	66
frame:283	1	object:1	84	65
frame:284	1	object:1	84	65
